#list of all IG-element (stages II-V) transitions found in PG0909+276
#
#wavelength/Angstrom, Element, Ion, log(gf)_Kurucz, E_low/cm^-1, E_up/cm^-1
#
1617.87,Cr,III,-1.54,171379.10,109569.58
1617.91,Cr,III,-0.69,171379.10,109570.89
1617.95,Cr,III,-0.89,178198.21,116391.66
1617.95,Mn,III,-0.63,194893.00,133086.57
1617.95,Ni,III,-1.64,56308.24,118114.95
1617.97,Mn,III,-0.29,178386.00,116580.17
1617.98,Co,IV,-0.82,159482.30,221287.70
1618.11,Co,IV,-0.69,163752.90,225553.40
1618.12,Ni,III,-1.16,71842.42,133642.58
1618.23,Fe,IV,-1.00,156049.32,217845.29
1618.24,Co,IV,-1.16,163870.60,225666.30
1618.25,Co,IV,-2.31,152264.20,214059.30
1618.50,Co,IV,0.01,158359.90,220145.60
1618.54,Co,IV,-0.80,182501.40,244285.60
1618.57,Fe,IV,0.33,201212.22,262995.01
1618.67,Sc,IV,-1.00,380148.30,441927.30
1618.70,Co,IV,-2.32,136612.50,198390.50
1618.97,Mn,V,-0.96,203811.80,265579.30
1618.99,Co,IV,0.42,137325.60,199092.40
1619.02,Fe,IV,0.34,165493.10,227258.80
1619.14,Fe,IV,-0.82,159342.88,221104.17
1619.19,Ni,IV,-1.18,153533.60,215292.90
1619.28,Co,IV,-0.95,137336.40,199092.40
1619.29,Ni,IV,-0.64,147635.90,209391.40
1619.30,Ni,V,-0.94,247049.10,308804.10
1619.38,Mn,V,0.34,203827.30,265579.30
1619.41,Ni,III,-0.60,71067.35,132818.26
1619.60,Mn,III,0.07,172855.02,111111.39
1619.64,Ni,III,-0.49,79143.01,140885.15
1619.67,Co,IV,-1.51,153265.30,215006.40
1619.84,Ni,IV,-1.61,185997.00,247731.70
1620.07,Co,III,-1.47,77412.90,139138.80
1620.09,Fe,V,-0.29,213649.20,275374.30
1620.11,Cr,III,-0.93,159030.88,97306.59
1620.16,Co,III,-1.86,168211.50,106489.40
1620.16,Co,IV,-0.75,158423.40,220145.60
1620.17,Co,IV,-0.47,162889.00,224611.00
1620.18,Fe,IV,-0.91,156123.77,217845.29
1620.19,Fe,IV,-1.75,155744.87,217466.19
1620.27,Co,III,-1.01,78928.70,140646.90
1620.29,Co,III,-2.47,169770.30,108053.00
1620.30,Co,IV,-1.69,192204.90,253921.80
1620.32,Co,III,-2.10,105130.60,166846.70
1620.44,Ni,III,0.01,71384.10,133095.89
1620.61,Mn,III,0.97,173306.45,111601.45
1620.91,Fe,IV,-0.35,128191.54,189885.11
1620.95,Co,IV,-1.71,158359.90,220052.20
1620.95,Ni,III,-1.68,82172.60,143864.80
1620.97,Cr,III,-0.85,159375.25,97683.99
1621.03,Mn,V,0.18,184635.60,246324.70
1621.07,Mn,III,-1.18,174332.91,112645.31
1621.10,Cr,III,-0.82,171256.17,109569.58
1621.11,Co,IV,-0.16,136362.90,198048.90
1621.11,Mn,III,-0.46,195141.80,133455.64
1621.13,Cr,III,-0.61,171256.17,109570.89
1621.14,Fe,IV,-0.33,128541.85,190226.87
1621.15,Co,III,-1.86,168449.60,106765.00
1621.18,Fe,IV,0.18,189975.01,251658.34
1621.36,Fe,IV,-2.12,154325.96,216002.72
1621.57,Fe,IV,0.70,168526.37,230195.02
1621.84,Ni,III,-0.31,71842.42,133500.97
1621.84,Ni,III,-0.64,71842.42,133500.97
1621.85,Fe,IV,-0.82,162087.81,223745.82
1621.85,Fe,IV,-1.14,165600.96,227258.80
1621.89,Cr,III,-0.10,171379.10,109722.79
1621.95,Ni,III,-1.33,55952.21,117606.35
1622.07,Co,IV,-0.73,159638.10,221287.70
1622.12,Fe,IV,-0.79,159010.39,220658.04
1622.35,Fe,IV,-2.12,159010.39,220649.22
1622.35,Fe,IV,-2.41,195864.15,257503.26
1622.49,Co,IV,-1.14,152264.20,213897.90
1622.56,Co,IV,-2.28,136611.20,198242.20
1622.59,Co,IV,-2.44,136612.50,198242.20
1622.59,Cr,V,-1.49,167491.00,229120.80
1622.63,Cr,III,-0.63,159312.34,97683.99
1622.67,Ni,IV,-1.14,148358.20,209985.10
1622.80,Co,IV,0.32,152113.30,213735.10
1622.80,Fe,IV,-1.47,158738.69,220360.44
1623.11,Co,IV,-0.97,137280.90,198890.90
1623.20,Cr,IV,-2.20,119671.30,181277.90
1623.32,Mn,III,-0.79,174247.63,112645.31
1623.39,Fe,IV,0.37,183159.61,244759.25
1623.41,Cr,III,-0.62,178744.74,117145.85
1623.42,Cr,III,-0.66,181210.95,119612.80
1623.75,Co,IV,-1.33,159482.30,221068.10
1624.12,Cr,IV,-1.32,119671.30,181243.10
1624.18,Fe,III,-1.89,196886.01,135316.40
1624.21,Fe,III,-1.16,70694.17,132262.47
1624.21,Ni,III,-1.20,53703.93,115272.26
1624.26,Fe,III,-2.33,182392.55,120826.03
1624.26,Fe,V,-0.25,221305.20,282871.90
1624.27,Co,IV,0.01,153265.30,214831.60
1624.30,Co,III,-1.47,78928.70,140493.70
1624.33,Ni,III,-1.69,198530.84,136967.00
1624.53,Ni,IV,-0.51,151574.70,213131.10
1624.54,Co,IV,-2.31,156395.40,217951.40
1624.58,Co,IV,0.50,137336.40,198890.90
1624.62,Cr,IV,-2.13,239582.80,178030.00
1624.79,Co,IV,-1.14,152351.40,213897.90
1624.89,V_,IV,-2.34,217108.00,155565.50
1624.91,Fe,IV,0.12,162087.81,223629.59
1625.02,Fe,IV,-0.93,190406.45,251944.03
1625.10,Fe,IV,-0.89,190424.14,251958.94
1625.18,Co,IV,-1.48,167856.50,229388.20
1625.21,Cr,IV,-1.14,238447.10,176916.70
1625.27,Fe,V,-0.07,217122.50,278650.70
1625.33,Ni,IV,-1.45,144815.10,206340.90
1625.35,Cr,III,-1.52,158623.41,97098.28
1625.40,Fe,IV,-0.88,190435.47,251958.94
1625.41,Cr,IV,-0.53,236491.40,174968.60
1625.79,Fe,IV,-0.83,190435.47,251944.03
1626.01,Cr,III,-1.16,178646.19,117145.85
1626.12,Ni,IV,-1.66,147635.90,209131.90
1626.14,Cr,III,-0.94,171066.33,109570.89
1626.19,Cr,III,-0.63,179658.66,118165.15
1626.27,Fe,IV,0.10,165493.10,226983.58
1626.28,Co,IV,-0.55,144509.60,205999.70
1626.29,Cr,III,0.15,171644.58,110154.89
1626.37,Cr,III,-0.12,177040.75,115554.28
1626.47,Fe,IV,0.55,154325.96,215808.91
1626.60,Co,III,-2.07,106542.20,168020.30
1626.68,Ni,III,-0.90,202019.23,140544.52
1626.71,Co,IV,-2.19,153265.30,214739.10
1626.76,Co,IV,-2.33,136612.50,198084.50
1626.90,Fe,IV,0.05,128541.85,190008.28
1627.02,Mn,III,-0.13,173063.55,111601.45
1627.11,Fe,IV,-2.04,158738.69,220197.25
1627.24,Fe,IV,-0.30,156012.29,217466.19
1627.25,Cr,III,-0.29,169703.27,108249.81
1627.31,Fe,IV,-0.43,159010.39,220461.33
1627.42,Co,IV,-0.26,144720.30,206167.20
1627.43,Co,III,-1.54,168211.50,106765.00
1627.44,Fe,IV,0.18,177066.72,238512.84
1627.66,Co,IV,-2.02,136611.20,198048.90
1627.67,Mn,III,0.41,194893.00,133455.64
1627.71,V_,II,-1.01,16532.98,77968.92
1627.76,Ni,III,-1.17,71384.10,132818.26
1627.77,Ni,IV,-0.92,145702.20,207136.00
1627.84,Co,III,-1.38,78928.70,140359.80
1627.87,Co,IV,-0.95,159638.10,221068.10
1628.07,Co,IV,0.01,159851.50,221274.10
1628.10,Fe,IV,-1.89,159227.90,220649.22
1628.16,Co,IV,0.07,144509.60,205928.70
1628.22,Fe,IV,-0.82,156049.32,217466.19
1628.22,V_,II,-1.56,17910.91,79327.62
1628.27,Fe,III,-1.87,179661.48,118246.49
1628.31,Fe,III,-0.65,83429.52,144842.77
1628.41,Cr,IV,-1.24,238100.40,176690.90
1628.42,Cr,III,0.31,178555.19,117145.85
1628.54,Fe,IV,-0.07,162074.42,223478.96
1628.55,Ni,IV,-1.23,153313.80,214718.10
1628.59,Co,IV,-0.63,144764.20,206167.20
1628.62,Ni,III,-2.47,79143.01,140544.52
1628.77,Ni,IV,-0.84,152343.70,213739.70
1628.80,Cr,III,-1.20,173767.91,112372.88
1628.83,V_,V,0.28,387977.07,449370.81
1628.85,Cr,III,-0.61,174508.25,113115.21
1628.88,Co,III,-2.39,168688.90,107297.20
1628.90,Fe,IV,-1.00,162087.81,223478.96
1628.99,Ni,III,-0.29,82172.60,143560.16
1629.00,Cr,III,-0.06,169637.01,108249.81
1629.28,Ni,IV,-0.94,153533.60,214910.50
1629.29,Fe,IV,-0.07,160778.60,222154.99
1629.46,Cr,III,-0.81,177040.75,115670.74
1629.49,Fe,III,-1.70,73727.79,135096.81
1629.52,Fe,III,-2.21,73849.13,135216.95
1629.55,Cr,III,-0.73,178855.64,117488.95
1629.61,Cr,III,0.43,181210.95,119846.47
1629.64,Co,IV,-2.41,157513.10,218876.30
1629.66,Co,III,-0.75,79426.40,140788.80
1629.67,Ni,V,-1.22,234082.10,295444.30
1629.74,Mn,III,-0.94,194446.10,133086.57
1629.77,Mn,III,-0.86,174436.59,113078.34
1629.85,Co,IV,-1.55,157513.10,218868.50
1630.10,Ni,III,-2.11,84604.10,145950.15
1630.18,Fe,IV,0.21,167795.92,229138.90
1630.27,V_,IV,-1.46,216905.00,155565.50
1630.29,Cr,III,-0.45,179761.92,118422.99
1630.32,Mn,III,0.51,195141.80,133804.28
1630.37,Fe,IV,-0.43,160311.64,221647.49
1630.41,Co,IV,-0.44,158359.90,219694.20
1630.45,Co,V,-1.50,248698.20,310031.10
1630.49,Ni,IV,-0.66,145192.10,206523.20
1630.61,Ni,III,-0.74,82826.40,144153.00
1630.67,Co,III,-0.59,91715.80,153040.20
1630.68,Fe,IV,0.06,162074.42,223398.62
1630.80,Co,III,-1.17,82921.50,144241.20
1630.82,Mn,III,0.63,195455.50,134136.60
1630.97,Cr,III,0.23,169774.75,108461.40
1630.98,Co,IV,-0.62,159638.10,220950.80
1630.98,Cr,V,-1.02,167176.40,228489.10
1631.03,Fe,IV,-1.21,162087.81,223398.62
1631.08,Fe,IV,0.58,128967.67,190276.85
1631.09,Fe,IV,0.18,161571.59,222880.23
1631.36,Co,III,-1.47,78928.70,140227.10
1631.36,Ni,III,-1.99,55952.21,117250.80
1631.38,Co,III,-2.41,78435.50,139733.20
1631.38,Ni,IV,-1.32,147635.90,208933.60
1631.39,Ni,IV,-2.36,120909.50,182206.80
1631.47,Ni,III,-1.05,79250.11,140544.52
1631.56,Fe,IV,-0.15,165600.96,226892.10
1631.67,Co,IV,0.58,137280.90,198567.80
1631.67,Cr,III,-0.62,157435.35,96148.35
1631.67,Fe,IV,-0.44,155744.87,217031.89
1631.68,Cr,III,-0.48,177819.34,116532.95
1631.70,Co,III,-1.05,82364.30,143650.00
1631.75,Ni,IV,-1.72,153338.80,214622.80
1631.78,Ni,III,-1.23,82277.26,143560.16
1631.87,Co,IV,-0.61,144720.30,205999.70
1631.90,Cr,III,-0.80,170849.15,109570.89
1631.91,Cr,III,-0.75,173650.82,112372.88
1631.94,Cr,III,-0.84,172921.44,111644.76
1631.95,Ni,IV,-1.15,147635.90,208912.10
1631.98,Mn,III,-0.56,173920.69,112645.31
1632.08,Fe,IV,0.08,154731.29,216002.72
1632.10,Co,IV,-2.02,158423.40,219694.20
1632.17,Ni,III,-0.87,55406.29,116674.39
1632.18,Co,IV,-1.19,192204.90,253472.80
1632.20,Cr,III,-0.47,179432.10,118165.15
1632.21,Fe,IV,-1.27,167795.92,229062.58
1632.35,Cr,III,-1.13,157647.78,96386.31
1632.41,Fe,IV,0.32,128967.67,190226.87
1632.53,Mn,III,-0.54,174332.91,113078.34
1632.56,Mn,III,-1.51,172855.02,111601.45
1632.61,Cr,III,-0.26,177643.11,116391.66
1632.62,Cr,III,-0.24,157637.56,96386.31
1632.68,Cr,III,-1.11,170818.57,109569.58
1632.70,Fe,III,-2.38,84369.88,145618.13
1632.71,Cr,III,-0.16,172623.87,111376.09
1632.71,Fe,III,-1.17,73727.79,134975.80
1632.86,Mn,IV,-1.75,111710.40,172952.60
1632.87,Cr,III,0.17,169703.27,108461.40
1632.88,Co,IV,-0.84,192204.90,253446.40
1632.90,Cr,III,-1.38,178209.83,116969.09
1633.04,Co,IV,-0.11,144764.20,205999.70
1633.04,Cr,III,-1.20,179658.66,118422.99
1633.07,Fe,IV,-0.24,190424.14,251658.34
1633.10,Fe,IV,-1.69,159227.90,220461.33
1633.21,Cr,III,-0.19,178198.21,116969.09
1633.38,Ni,III,-1.18,202107.90,140885.15
1633.54,Co,IV,-0.80,159851.50,221068.10
1633.56,Ni,IV,-1.92,120909.50,182125.60
1633.61,Cr,III,-0.48,179813.26,118599.11
1633.61,Cr,III,-1.95,171159.19,109944.98
1633.81,Mn,III,1.08,195343.10,134136.60
1633.90,Cr,IV,-0.83,235743.00,174539.70
1633.90,Fe,IV,-0.88,160015.88,221219.29
1634.00,Fe,IV,-0.96,154185.85,215385.23
1634.15,Cr,III,-0.01,157908.04,96714.04
1634.24,Fe,III,-0.69,189796.03,128605.48
1634.25,Co,IV,-1.12,156395.40,217585.40
1634.25,Ni,IV,-0.60,144815.10,206005.30
1634.26,Mn,III,-1.01,173835.07,112645.31
1634.42,Cr,IV,-1.86,238100.40,176916.70
1634.55,Fe,III,-0.34,189784.52,128605.48
1634.61,Cr,III,-2.38,57422.53,118599.11
1634.64,Cr,III,-0.27,169637.01,108461.40
1634.68,Cr,III,-0.95,179339.35,118165.15
1634.72,Fe,IV,-2.02,190811.79,251984.20
1634.75,Mn,III,-1.30,194908.20,133736.64
1634.76,Fe,IV,-0.47,165720.94,226892.10
1634.80,Mn,III,-0.08,194446.10,133276.40
1634.81,Mn,III,-1.00,174247.63,113078.34
1634.93,Co,IV,-1.11,144764.20,205928.70
1635.09,Co,III,-2.04,168688.90,107530.10
1635.13,Cr,III,0.40,178646.19,117488.95
1635.14,Fe,III,-0.66,83429.52,144586.50
1635.40,Fe,IV,0.10,190811.79,251958.94
1635.41,Cr,III,-2.30,177598.05,116451.19
1635.46,Cr,III,0.14,158243.14,97098.28
1635.53,Co,III,-0.83,76520.30,137662.70
1635.69,Cr,IV,-1.49,234502.10,173366.00
1635.70,Ni,III,-0.82,79749.22,140885.15
1635.71,Ni,IV,-1.10,120909.50,182044.90
1635.76,Ni,IV,-1.64,171406.00,232539.50
1635.80,Fe,IV,-0.80,190811.79,251944.03
1635.83,Fe,IV,-0.47,165720.94,226851.93
1636.17,Fe,IV,-1.76,159342.88,220461.33
1636.39,Cr,III,-1.44,177643.11,116532.95
1636.40,Co,IV,0.38,137280.90,198390.50
1636.44,Cr,III,0.09,178209.83,117101.58
1636.47,Cr,IV,-1.95,237798.20,176690.90
1636.68,Co,IV,-0.43,159851.50,220950.80
1636.73,Cr,III,-0.86,157245.71,96148.35
1636.73,Cr,III,-1.77,157483.65,96386.31
1636.95,Ni,IV,-2.33,153533.60,214622.80
1636.97,Cr,III,-1.56,174508.25,113419.93
1636.98,Fe,IV,-2.11,158738.69,219826.61
1636.99,Fe,IV,-1.00,165804.47,226892.10
1637.02,Cr,III,-1.17,158185.05,97098.28
1637.02,Cr,III,-1.52,157800.49,96714.04
1637.16,Fe,IV,-1.64,167712.50,228793.86
1637.26,Fe,IV,-1.67,154731.29,215808.91
1637.35,Ni,IV,-1.77,146061.50,207136.00
1637.51,Ni,IV,-0.87,152343.70,213412.10
1637.54,Cr,III,-0.06,172712.07,111644.76
1637.60,Co,IV,-2.36,137325.60,198390.50
1637.60,Ni,IV,-2.19,152343.70,213408.60
1637.61,Cr,III,0.10,172921.44,111856.97
1637.89,Co,IV,-0.71,137336.40,198390.50
1637.90,Ni,IV,-1.49,153533.60,214587.40
1637.96,Cr,III,0.60,169847.31,108795.84
1638.07,Fe,IV,-0.67,165804.47,226851.93
1638.25,Cr,IV,-0.86,238447.10,177406.50
1638.30,Fe,IV,0.12,189975.01,251014.02
1638.31,Ni,III,-1.26,82826.40,143864.80
1638.31,Ni,IV,-1.73,145702.20,206740.70
1638.42,Cr,III,-0.30,158341.06,97306.59
1638.45,Ni,IV,-2.06,148358.20,209391.40
1638.50,Cr,V,0.33,168089.50,229120.80
1638.76,Cr,III,-0.57,158098.94,97077.12
1639.39,Cr,V,0.03,167491.00,228489.10
1639.40,Fe,IV,0.41,167795.92,228793.86
1639.50,Co,IV,-1.66,154012.20,215006.40
1639.82,Ni,IV,-0.91,146153.80,207136.00
1639.91,Cr,III,-1.03,172623.87,111644.76
1639.91,Cr,III,0.19,169774.75,108795.84
1639.99,Ni,III,-0.42,71842.42,132818.26
1640.04,Fe,IV,0.39,128541.85,189515.88
1640.15,Fe,IV,0.45,154185.85,215155.69
1640.68,Ni,III,-1.63,78303.54,139253.70
1640.78,Fe,IV,-0.07,168526.37,229472.83
1640.86,Ni,IV,-1.27,145702.20,206645.70
1640.91,Ni,IV,-0.47,146194.30,207136.00
1640.94,Cr,III,-1.18,169637.01,108696.52
1640.97,Cr,III,-1.47,172584.38,111644.76
1640.97,Cr,III,0.00,158623.41,97683.99
1640.98,Mn,IV,-2.04,112013.30,172952.60
1641.06,Co,IV,-0.35,160351.40,221287.70
1641.13,Cr,III,-0.52,157647.78,96714.04
1641.16,Cr,III,-1.06,173305.49,112372.88
1641.58,Cr,III,-0.05,169166.76,108249.81
1641.58,Cr,III,-1.47,157303.10,96386.31
1641.59,Co,IV,-0.76,137325.60,198242.20
1641.60,Cr,III,-0.19,179339.35,118422.99
1641.60,Fe,IV,-0.17,189975.01,250891.05
1641.80,Ni,IV,-1.03,190864.70,251773.60
1641.84,Cr,III,-0.48,169703.27,108795.84
1641.86,Fe,IV,0.54,168566.43,229472.83
1641.88,Co,IV,0.24,137336.40,198242.20
1641.88,Cr,III,-0.49,173305.49,112399.84
1641.89,Cr,III,-1.90,171412.47,110507.18
1641.95,Ni,IV,-1.21,145962.50,206865.50
1642.01,Co,IV,-1.01,157513.10,218414.00
1642.05,Mn,III,-0.39,174575.87,113676.53
1642.17,Cr,III,0.19,189649.59,128754.62
1642.18,Fe,IV,-1.33,154325.96,215220.67
1642.19,Co,IV,-1.84,152264.20,213158.60
1642.22,Co,IV,-1.85,163717.90,224611.00
1642.23,Mn,IV,-1.25,111506.00,172398.70
1642.26,Co,III,-1.11,78928.70,139820.40
1642.34,Ni,III,-1.60,81686.80,142575.60
1642.48,Co,III,-1.38,71624.20,132507.80
1642.48,Co,IV,-1.59,160404.30,221287.70
1642.54,Cr,IV,-1.27,237798.20,176916.70
1642.58,Co,IV,-0.25,167856.50,228736.20
1642.78,Fe,IV,-0.31,154512.67,215385.23
1642.78,Mn,III,0.24,172755.95,111883.60
1642.80,Co,IV,-2.46,158359.90,219231.60
1642.88,Fe,IV,0.04,160778.60,221647.49
1642.92,Fe,III,-0.73,189784.52,128917.45
1642.93,Ni,IV,-0.45,171406.00,232272.70
1642.94,Fe,III,-2.09,179221.45,118354.97
1643.03,V_,II,-0.77,3162.97,64026.30
1643.06,V_,II,-0.79,2687.21,63549.40
1643.09,Cr,III,-0.46,177643.11,116782.05
1643.13,Cr,III,-0.43,157245.71,96386.31
1643.17,Co,IV,-1.78,163752.90,224611.00
1643.25,Cr,III,-0.89,172712.07,111856.97
1643.25,Cr,III,0.45,178778.86,117923.89
1643.27,Ni,II,0.63,71457.74,132311.98
1643.38,Cr,III,-0.05,177819.34,116969.09
1643.41,Cr,III,0.26,189633.04,128784.13
1643.73,Mn,III,0.19,172613.87,111776.60
1643.77,Mn,III,-1.14,177687.54,116851.69
1643.86,Co,III,-2.38,168885.50,108053.00
1643.89,Co,III,-1.40,112108.00,172939.20
1643.89,Cr,III,0.15,177932.73,117101.58
1643.89,Ni,III,-1.67,83033.45,143864.80
1643.92,Ni,III,-2.17,203018.10,142187.80
1643.93,Fe,IV,-2.04,154325.96,215155.69
1643.98,Co,III,-1.31,112111.30,172939.20
1644.05,Cr,V,-0.18,167176.40,228001.80
1644.21,Co,IV,-1.18,154012.20,214831.60
1644.50,Ni,III,-1.26,82193.80,143002.70
1644.52,Co,IV,-2.22,158423.40,219231.60
1644.54,Co,IV,-0.84,152351.40,213158.60
1644.63,Ni,IV,-0.93,146061.50,206865.50
1644.71,Cr,III,-1.54,176645.58,115844.58
1644.74,Cr,IV,-2.32,104630.20,165430.00
1644.75,Cr,III,-0.02,191915.88,131116.36
1644.89,Mn,III,-0.07,194744.00,133949.54
1644.93,Mn,III,-0.12,172569.27,111776.60
1644.94,Cr,III,-1.22,158098.94,97306.59
1644.94,Fe,IV,-0.41,160311.64,221104.17
1644.94,Fe,IV,-0.79,162087.81,222880.23
1644.95,Ni,IV,-0.41,145962.50,206754.50
1645.08,Ni,IV,-1.44,152343.70,213131.10
1645.13,Co,IV,-0.21,159638.10,220423.70
1645.13,Ni,IV,-1.65,146061.50,206847.00
1645.17,Cr,III,-0.30,169245.23,108461.40
1645.21,Cr,III,-0.87,189633.04,128850.49
1645.27,Fe,IV,-0.75,168526.37,229306.61
1645.33,Ni,IV,-2.44,145962.50,206740.70
1645.51,Ni,III,-1.76,78482.43,139253.70
1645.76,Ni,IV,-1.12,153338.80,214101.00
1645.78,Fe,III,-0.13,189679.07,128917.45
1645.78,Ni,IV,-2.42,190932.80,251694.30
1645.82,Mn,III,-0.18,174436.59,113676.53
1645.85,Co,IV,0.14,137325.60,198084.50
1645.91,Mn,III,-0.98,173835.07,113078.34
1645.98,Co,III,-0.29,71624.20,132378.30
1646.08,Fe,IV,-1.51,190406.45,251156.94
1646.18,Cr,III,0.38,189597.15,128850.49
1646.35,Co,IV,-0.42,163870.60,224611.00
1646.36,Fe,IV,-0.74,168566.43,229306.61
1646.39,Fe,III,-0.71,109570.80,170309.78
1646.63,Mn,III,-1.22,172613.87,111883.60
1646.78,Ni,III,-1.83,71067.35,131792.02
1646.81,Co,IV,-2.37,137325.60,198048.90
1646.87,Cr,III,-1.51,157435.35,96714.04
1646.91,Cr,III,-1.04,175901.78,115182.15
1646.96,Cr,III,-0.87,177819.34,117101.58
1647.03,Cr,III,-1.25,157637.56,96922.02
1647.09,Co,III,-1.17,71875.10,132588.40
1647.09,Fe,IV,0.18,128191.54,188904.55
1647.15,Co,IV,-2.23,163752.90,224463.90
1647.17,Co,IV,-0.74,136612.50,197322.80
1647.23,Fe,IV,-0.56,154325.96,215033.81
1647.25,Ni,IV,-0.81,151574.70,212281.80
1647.31,Co,III,-2.42,47698.80,108404.00
1647.50,Mn,III,0.31,172755.95,112057.80
1647.58,Co,III,-0.93,112111.30,172806.50
1647.59,Ni,IV,-1.40,147635.90,208330.70
1647.61,Cr,IV,-1.18,238100.40,177406.50
1647.63,Co,IV,-2.17,163717.90,224411.00
1647.63,Ni,IV,-1.36,146153.80,206847.00
1647.68,Co,III,-1.37,77122.40,137813.70
1647.76,Mn,IV,-1.19,111710.40,172398.70
1647.84,Mn,III,0.10,172569.27,111883.60
1648.15,Cr,III,-1.00,177643.11,116969.09
1648.38,Cr,III,0.01,179566.00,118900.53
1648.38,Mn,III,0.31,174874.50,114209.01
1648.39,Co,IV,-1.23,156395.40,217060.70
1648.42,Cr,III,-0.87,169637.01,108972.90
1648.43,Co,IV,-0.82,160404.30,221068.10
1648.43,Cr,III,-1.52,177036.60,116372.92
1648.44,Co,IV,-0.10,159482.30,220145.60
1648.48,Cr,III,-0.93,157435.35,96773.47
1648.53,Co,III,-1.08,86327.90,146988.00
1648.58,Co,IV,-1.48,163752.90,224411.00
1648.61,Cr,III,-1.06,158341.06,97683.99
1648.63,Mn,III,-0.62,174332.91,113676.53
1648.78,Cr,IV,-2.38,104258.60,164909.70
1648.90,Fe,IV,-0.34,191337.82,251984.20
1648.95,Cr,IV,-1.82,238561.30,177916.50
1648.99,Fe,IV,-1.47,154512.67,215155.69
1649.11,Ni,IV,-1.03,145702.20,206340.90
1649.15,Co,III,-1.86,47415.70,108053.00
1649.17,Cr,III,-0.04,169097.99,108461.40
1649.19,Fe,IV,-0.77,154185.85,214821.74
1649.28,Co,III,-0.52,71875.10,132507.80
1649.28,Co,IV,-1.06,153265.30,213897.90
1649.51,Cr,III,-0.85,177015.74,116391.66
1649.52,Cr,III,0.20,158243.14,97619.48
1649.77,Ni,III,-0.49,54657.83,115272.26
1649.96,Fe,IV,-1.70,190406.45,251014.02
1650.00,Fe,IV,-0.18,191337.82,251944.03
1650.10,Fe,IV,-0.63,167712.50,228315.03
1650.38,Co,III,-1.89,105698.20,166290.30
1650.39,Co,IV,0.11,167856.50,228448.10
1650.44,Fe,IV,-1.39,190424.14,251014.02
1650.58,Mn,IV,-0.73,111506.00,172090.60
1650.60,Ni,IV,-1.17,146061.50,206645.70
1650.70,Fe,IV,-1.23,159010.39,219590.84
1650.74,Co,IV,-2.08,156395.40,216974.30
1650.75,Fe,IV,-0.53,190435.47,251014.02
1650.81,Ni,IV,-1.80,151574.70,212150.90
1651.05,Ni,IV,-1.53,153533.60,214101.00
1651.07,Mn,III,0.12,174243.33,113676.53
1651.36,Mn,III,0.11,172613.87,112057.80
1651.37,Cr,III,0.10,191821.47,131265.66
1651.40,Cr,III,-1.16,173669.70,113115.21
1651.57,Cr,III,-0.27,172921.44,112372.88
1651.58,Cr,III,0.06,157908.04,97359.81
1651.58,Fe,IV,-0.17,128967.67,189515.88
1651.62,Co,IV,-0.88,160404.30,220950.80
1651.63,Ni,IV,-0.75,146194.30,206740.70
1651.70,Mn,IV,-0.70,112408.90,172952.60
1651.79,Co,III,-1.31,72084.60,132625.10
1651.79,Co,III,-2.24,77122.40,137662.70
1651.82,Cr,III,-1.62,157637.56,97098.28
1651.92,Co,IV,-1.91,160351.40,220887.10
1651.95,Co,IV,-0.93,153524.90,214059.30
1651.98,Cr,III,-0.00,179132.57,118599.11
1652.02,Co,III,-0.44,86284.70,146816.80
1652.04,Cr,IV,-0.33,238561.30,178030.00
1652.08,Cr,III,-0.43,157303.10,96773.47
1652.16,Co,III,-1.54,47003.40,107530.10
1652.16,Ni,III,-0.91,83033.45,143560.16
1652.44,Co,IV,-2.20,158359.90,218876.30
1652.45,Cr,III,-0.07,157637.56,97121.42
1652.53,Cr,III,-0.22,157435.35,96922.02
1652.59,Ni,IV,-1.57,179583.00,240094.20
1652.60,Cr,V,-0.57,167491.00,228001.80
1652.68,Cr,III,-0.33,177040.75,116532.95
1652.69,Co,IV,-2.43,159638.10,220145.60
1652.79,Co,III,-0.60,72084.60,132588.40
1652.79,Cr,III,-0.98,177036.60,116532.95
1652.81,Co,III,-1.32,71875.10,132378.30
1652.83,Cr,III,-0.98,181269.68,120767.26
1652.87,Ni,III,0.57,81686.80,142187.80
1652.90,Fe,IV,-0.07,127929.12,188428.78
1652.98,Ni,III,-1.36,78482.43,138979.20
1653.08,Co,IV,-0.82,162889.00,223382.30
1653.12,Ni,III,0.52,85834.20,146325.80
1653.18,Co,IV,-1.54,152113.30,212602.70
1653.36,Co,IV,-2.22,160404.30,220887.10
1653.41,Cr,IV,-1.18,233117.30,172636.40
1653.41,Fe,IV,0.31,167712.50,228193.67
1653.44,Co,IV,-2.09,157513.10,217993.00
1653.45,Ni,III,-0.71,204632.48,144153.00
1653.59,Mn,III,0.73,174975.65,114501.18
1653.63,Fe,III,-0.05,182392.55,121919.60
1653.64,Fe,IV,-1.00,159227.90,219700.53
1653.67,Fe,III,-1.68,182412.65,121941.23
1653.72,Co,IV,-2.35,153265.30,213735.10
1653.74,Fe,III,0.23,182418.70,121949.54
1653.78,Fe,III,0.10,182408.91,121941.23
1653.88,Mn,IV,-0.19,112013.30,172477.20
1653.91,Mn,IV,-0.32,112408.90,172871.50
1653.94,Ni,IV,-2.34,146061.50,206523.20
1653.97,Fe,IV,-1.47,160778.60,221239.21
